--------MACHINE INFORMATION--------

Processor: Intel(R) Core(TM) i7-4770HQ CPU @ 2.20GHz
Java.vm.version: 25.45-b02
Java.runtime.version: 1.8.0_45-b14
Java.class.version: 52.0
Sun.management.compiler: HotSpot 64-Bit Tiered Compilers
Java.vm.specification.version: 1.8
OS Name: Mac OS X
OS Version: 10.10.5
OS Arch: x86_64
Available Processors: 8

--------TEST RESULTS--------
 DATE ,MAXATTR, MAXFOWARD, MAXBACKWARD, GAP, MINSUPPORT, MAXNODES, EFGS, NODES, NUMATTR, ATTRBERN, EDGEBERN, NODES/EFG, P1, P2, P3, EDGE WEIGHT, P1, P2, P3, NODE WEIGHT, P1, P2, P3, ATTR WEIGHT, P1, P2, P3, PATNODE/EFG, P1, P2, P3, PATEFG, PATNODE, PATPROB, TIME(ms), NUMEDGES, TOTALSUBGRAPHS, HOTSUBGRAPHS, 0-EDGE, 1-EDGE, 2-EDGE, 3-EDGE, 4-EDGE, 5-EDGE
31/08/2015 02:35:00,5,5,5,0,0.13,10,10,10000,10,0.3,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:35:05,5,5,5,0,0.13,10,10,10000,10,0.3,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4004,21146,0,10,10
31/08/2015 02:35:08,5,5,5,0,0.13,10,10,10000,10,0.31,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:35:13,5,5,5,0,0.13,10,10,10000,10,0.31,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4163,21151,0,10,10
31/08/2015 02:35:16,5,5,5,0,0.13,10,10,10000,10,0.32,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:35:21,5,5,5,0,0.13,10,10,10000,10,0.32,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4450,21133,0,10,10
31/08/2015 02:35:25,5,5,5,0,0.13,10,10,10000,10,0.33,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:35:31,5,5,5,0,0.13,10,10,10000,10,0.33,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4411,21118,0,12,10,2
31/08/2015 02:35:34,5,5,5,0,0.13,10,10,10000,10,0.34,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:35:39,5,5,5,0,0.13,10,10,10000,10,0.34,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,4780,21190,0,14,10,4
31/08/2015 02:35:43,5,5,5,0,0.13,10,10,10000,10,0.35,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
31/08/2015 02:35:52,5,5,5,0,0.13,10,10,10000,10,0.35,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,8168,21129,0,53,10,43
31/08/2015 02:35:55,5,5,5,0,0.14,10,10,10000,10,0.2,0.1,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,U,10,10, -,1,10,0.0,ERROR
